0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,drug reservoir. The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician,0.405465108,0.348237453,0.006199107,0,0,0,-0.816976666,0,21.57939729,9.066934205,0.787671233,9.584464573,0.028534646,0.104388849,0.313881108,0.058559484,1.76869605,4.983606622,0.405465108,0.348237453,0.005353774,0.022525839,0.405465108,0.095569042,-0.556358518,-0.079782201,8.945125914,4.917074859,1,6.074719672,0.044165481,0.167211796,0.794978655,0.045952643,0.991907275,4.043051268,1
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,reservoir contents. The drug reservoir shall measure its contents,0.405465108,0.348237453,0.006199107,0,0,0,-0.816976666,0,21.57939729,9.066934205,0.787671233,9.584464573,0.028534646,0.104388849,0.313881108,0.058559484,1.76869605,4.983606622,0.405465108,0.348237453,0.00736144,0,0,0,0.283139915,-0.011666489,8.945125914,6.075612327,0.947368421,13.62375909,0.040547213,0.167211796,0.324377704,0.038952735,0.620161945,3.349904087,1
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,reservoir tolerance. The measured drug volume shall be within Vrt = 1 ml of the actual drug volume,0.405465108,0.348237453,0.006199107,0,0,0,-0.816976666,0,21.57939729,9.066934205,0.787671233,9.584464573,0.028534646,0.104388849,0.313881108,0.058559484,1.76869605,4.983606622,0.405465108,0.348237453,0.005608716,0.025341569,0.405465108,0.101366277,1.397525695,0,8.945125914,4.830226559,1,10.30174708,0.019663672,0.167211796,0.31461876,0.052722436,0.491899585,3.349904087,1
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,low-reservoir warning. If the drug volume in the reservoir measures less than Vlra = 1 ml and an infusion is in progress a low-reservoir warning shall be issued,0.405465108,0.348237453,0.006199107,0,0,0,-0.816976666,0,21.57939729,9.066934205,0.787671233,9.584464573,0.028534646,0.104388849,0.313881108,0.058559484,1.76869605,4.983606622,0.405465108,0.348237453,0.005353774,0.120326192,1.098612289,0.31495648,1.52432454,0,19.40403655,6.623223519,1,11.16647361,0.031875603,0.369078836,0.796890082,0.052572431,0.401505005,3.349904087,1
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,empty-reservoir alarm. If the drug volume in the reservoir measures less than Vers =0.5 ml and an infusion is in progress an empty-reservoir alarm shall be issued stopping the pump,0.405465108,0.348237453,0.006199107,0,0,0,-0.816976666,0,21.57939729,9.066934205,0.787671233,9.584464573,0.028534646,0.104388849,0.313881108,0.058559484,1.76869605,4.983606622,0.405465108,0.348237453,0.005121002,0.104107587,1.098612289,0.310063174,0.662720627,0,10.76055652,5.498415291,0.98245614,9.6695011,0.033249474,0.369078836,0.831236845,0.051324403,0.443418992,3.349904087,1
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,tamper-resistant door. Because the drugs used for analgesia are often narcotic requiring Drug Enforcement Agency (DEA) tracking if used in the United States the drug reservoir and means to change prescriptions during infusion must be inhibited with a locked tamper-resistant door,0.405465108,0.348237453,0.006199107,0,0,0,-0.816976666,0,21.57939729,9.066934205,0.787671233,9.584464573,0.028534646,0.104388849,0.313881108,0.058559484,1.76869605,4.983606622,0.405465108,0.348237453,0.004530117,0.021917033,0.405465108,0.092950214,1.20814421,0,19.40403655,5.251824786,1,12.76139018,0.018554067,0.167211796,0.686500473,0.048513563,0.417784048,4.043051268,1
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,pump case. The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door,0.405465108,0.348237453,0.006199107,0,0,0,-0.816976666,0,21.57939729,9.066934205,0.787671233,9.584464573,0.028534646,0.104388849,0.313881108,0.058559484,1.76869605,4.983606622,0.405465108,0.348237453,0.005608716,0.030034452,0.405465108,0.108210632,1.378415318,0,11.57357478,4.653835822,1,11.67061552,0.019979391,0.167211796,0.539443554,0.05046172,0.271896893,3.349904087,1
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,electronic tamper detection mechanisms. The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message,0.405465108,0.348237453,0.006199107,0,0,0,-0.816976666,0,21.57939729,9.066934205,0.787671233,9.584464573,0.028534646,0.104388849,0.313881108,0.058559484,1.76869605,4.983606622,0.405465108,0.348237453,0.006199107,0.05570657,1.098612289,0.222534692,1.77053345,0,10.76055652,4.029266082,1,10.96991182,0.014422703,0.075298779,0.389412978,0.053133581,0.546619267,2.944438979,1
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,open door alarm. A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped,0.405465108,0.348237453,0.006199107,0,0,0,-0.816976666,0,21.57939729,9.066934205,0.787671233,9.584464573,0.028534646,0.104388849,0.313881108,0.058559484,1.76869605,4.983606622,0.405465108,0.348237453,0.006543502,0.176950282,1.098612289,0.371686023,0.806960849,0,8.600530856,4.015025483,0.98245614,9.554091419,0.025425356,0.167211796,0.432231052,0.049146588,0.413887659,1.963609726,1
Fluid Subsystem: Pump The pump moves fluid at specified rate  primes itself  announces if priming fails  indicates when it's too hot  and halts pumping when commanded,basal infusion flow range. The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr,0.405465108,0.348237453,0.005353774,0,0,0,1.977578231,0,27.77837328,10.62292604,0.945205479,13.0920486,0.013556186,0.187296748,0.338904646,0.060745083,0.828819063,3.884994333,0.405465108,0.348237453,0.004907626,0.01689438,0.405465108,0.082765219,2.224474041,0,11.57357478,4.251670611,1,14.81741671,0.010182481,0.107858441,0.24437955,0.052404048,0.351614235,1.963609726,1
